#--- ATTENTION : CONSERVEZ CETTE LICENCE SI VOUS REDISTRIBUEZ CE FICHIER ---
#License ABU
#-=-=-=-=-=-
#Version 1.1, Aout 1999
#
#Copyright (C) 1999 Association de Bibliophiles Universels
#   http://abu.cnam.fr/
#   abu@cnam.fr
#
#La base de textes de l'Association des Bibliophiles Universels (ABU)
#est une oeuvre de compilation, elle peut être copiée, diffusée et
#modifiée dans les conditions suivantes :
#
#1.  Toute copie à des fins privées, à des fins d'illustration de l'enseignement
#    ou de recherche scientifique est autorisée.
#
#2.  Toute diffusion ou inclusion dans une autre oeuvre doit
#
#     a) soit inclure la presente licence s'appliquant a l'ensemble de la
#        diffusion ou de l'oeuvre dérivee.
#
#     b) soit permettre aux bénéficiaires de cette diffusion ou de cette
#        oeuvre dérivée d'en extraire facilement et gratuitement une version
#        numérisée de chaque texte inclu, muni de la présente licence.  Cette
#        possibilité doit être mentionnée explicitement et de façon claire,
#        ainsi que le fait que la présente notice s'applique aux documents
#        extraits.
#
#     c) permettre aux bénéficiaires de cette diffusion ou de cette
#        oeuvre dérivée d'en extraire facilement et gratuitement la version
#        numérisée originale, munie le cas échéant des améliorations visées au
#        paragraphe 6, si elles sont présentent dans la diffusion ou la nouvelle
#        oeuvre. Cette possibilité doit être mentionnée explicitement et de
#        façon claire, ainsi que le fait que la présente notice s'applique aux
#        documents extraits.
#
#   Dans tous les autres cas, la présente licence sera réputée s'appliquer
#   à l'ensemble de la diffusion ou de l'oeuvre dérivée.
#
#
#3. L'en-tête qui accompagne chaque fichier doit être intégralement 
#   conservée au sein de la copie.
#
#4. La mention du producteur original doit être conservée, ainsi
#   que celle des contributeurs ultérieurs.
#
#5. Toute modification ultérieure, par correction d'erreurs,
#   additions de variantes, mise en forme dans un autre format, ou autre,
#   doit être indiquée.  L'indication des diverses contributions devra être
#   aussi précise que possible, et datée.
#
#6. Ce copyright s'applique obligatoirement à toute amélioration
#   par simple correction d'erreurs ou d'oublis mineurs (orthographe,
#   phrase manquante, ...), c'est-à-dire ne correspondant pas à
#   l'adjonction d'une autre variante connue du texte, qui devra donc
#   comporter la présente notice.
#
#----------------------- FIN DE LA LICENCE ABU --------------------------------
	nom
33906	ultramicroscopie
33907	ultramontain
33908	ultramontanisme
33909	ultrason
33910	ululement
33911	ulve
33912	uléma
33913	un
33914	unanimisme
33915	unanimiste
33916	unanimité
33917	unau
33918	underground
33919	une
33920	unguis
33921	uni
33922	unicité
33923	unicorne
33924	unificateur
33925	unification
33926	uniforme
33927	uniformisation
33928	uniformité
33929	unijambiste
33930	union
33931	unisexualité
33932	unisson
33933	unitaire
33934	unitarien
33935	unitarisme
33936	unité
33937	univers
33938	universal
33939	universalisation
33940	universalisme
33941	universalité
33942	universaux
33943	universelle
33944	université
33945	univocité
33946	untel
33947	upas
33948	uppercut
33949	upsilon
33950	upérisation
33951	uracile
33952	uraeus
33953	uranate
33954	urane
33955	uranie
33956	uraninite
33957	uranisme
33958	uranium
33959	uranographie
33960	uranoplastie
33961	uranoscope
33962	uranyle
33963	urate
33964	urbanisation
33965	urbanisme
33966	urbaniste
33967	urbanité
33968	urdu
33969	ure
33970	uretère
33971	urgence
33972	uricémie
33973	urinaire
33974	urinal
33975	urine
33976	urinoir
33977	urne
33978	urobiline
33979	urobilinogène
33980	urobilinurie
33981	urochrome
33982	urodèle
33983	urographie
33984	urolagnie
33985	urologie
33986	urologue
33987	uromètre
33988	uropode
33989	ursidé
33990	ursuline
33991	urticacée
33992	urticaire
33993	urticale
33994	urtication
33995	urubu
33996	uruguayen
33997	urus
33998	urètre
33999	urédinale
34000	urédinée
34001	urédospore
34002	urée
34003	uréide
34004	urémie
34005	uréthanne
34006	urétrite
34007	urétérite
34008	urétérostomie
34009	us
34010	usage
34011	usager
34012	usages
34013	usance
34014	usinabilité
34015	usinage
34016	usine
34017	usinier
34018	usnée
34019	ustensile
34020	ustilaginale
34021	usucapion
34022	usufruit
34023	usufruitier
34024	usure
34025	usurier
34026	usurpateur
34027	usurpation
34028	usus
34029	ut
34030	utile
34031	utilisateur
34032	utilisation
34033	utilitaire
34034	utilitarisme
34035	utilitariste
34036	utilité
34037	utopie
34038	utraquiste
34039	utriculaire
34040	utricule
34041	utéroscopie
34042	utérus
34043	uva
34044	uva-ursi
34045	uvula
34046	uvulaire
34047	uvule
34048	uvée
34049	uvéite
34050	uzbek
34051	v
34052	va-et-vient
34053	va-nu-pieds
34054	va-tout
34055	vacance
34056	vacances
34057	vacancier
34058	vacarme
34059	vacataire
34060	vacation
34061	vaccaire
34062	vaccin
34063	vaccination
34064	vaccine
34065	vaccinelle
34066	vaccinide
34067	vaccinier
34068	vaccinostyle
34069	vaccinothérapie
34070	vaccinoïde
34071	vacciné
34072	vache
34073	vacher
34074	vacherie
34075	vacherin
34076	vachette
34077	vacillation
34078	vacillement
34079	vacive
34080	vacuité
34081	vacuole
34082	vacuolisation
34083	vacuome
34084	vacuum
34085	vade-mecum
34086	vadrouille
34087	vadrouilleur
34088	vagabond
34089	vagabondage
34090	vagin
34091	vaginisme
34092	vaginite
34093	vagissement
34094	vagolytique
34095	vagotomie
34096	vagotonie
34097	vague
34098	vaguelette
34099	vaguemestre
34100	vahiné
34101	vaigrage
34102	vaigre
34103	vaillance
34104	vaillantie
34105	vaincu
34106	vainqueur
34107	vair
34108	vairon
34109	vairé
34110	vaisseau
34111	vaisselier
34112	vaisselle
34113	vaissellerie
34114	val
34115	valaisan
34116	valaque
34117	valence
34118	valence-gramme
34119	valenciennes
34120	valenciennois
34121	valentin
34122	valentinite
34123	valentinois
34124	valet
34125	valetaille
34126	valeur
34127	valgus
34128	validation
34129	validité
34130	valine
34131	valise
34132	valkyrie
34133	valleuse
34134	vallisnérie
34135	vallon
34136	vallonnement
34137	vallée
34138	valoche
34139	valorisation
34140	valse
34141	valseur
34142	valseuse
34143	valsée
34144	valuation
34145	value
34146	valve
34147	valvule
34148	valvée
34149	valérianacée
34150	valériane
34151	valérianelle
34152	valétudinaire
34153	vamp
34154	vampire
34155	vampirisme
34156	van
34157	vanadinite
34158	vanadium
34159	vanda
34160	vandale
34161	vandalisme
34162	vandoise
34163	vanesse
34164	vanille
34165	vanillier
34166	vanilline
34167	vanillisme
34168	vanillon
34169	vaniteux
34170	vanité
34171	vannage
34172	vanne
34173	vanneau
34174	vannelle
34175	vannerie
34176	vannes
34177	vanneur
34178	vannier
34179	vannure
34180	vannée
34181	vantail
34182	vantard
34183	vantardise
34184	vantelle
34185	vanterie
34186	vape
34187	vapeur
34188	vapeurs
34189	vaporisage
34190	vaporisateur
34191	vaporisation
34192	var
34193	varaigne
34194	varan
34195	varangue
34196	varappe
34197	varappeur
34198	varech
34199	varenne
34200	vareuse
34201	varheure
34202	varia
34203	variabilité
34204	variable
34205	variance
34206	variant
34207	variante
34208	variateur
34209	variation
34210	varice
34211	varicelle
34212	varicocèle
34213	variole
34214	varioleux
34215	variolisation
34216	varioloïde
34217	variolé
34218	variorum
34219	variété
34220	varlet
34221	varlope
34222	varron
34223	varus
34224	varve
34225	vasard
34226	vascularisation
34227	vase
34228	vasectomie
34229	vaseline
34230	vaseux
34231	vasistas
34232	vasière
34233	vaso-constriction
34234	vaso-dilatateur
34235	vaso-dilatation
34236	vasoconstriction
34237	vasque
34238	vassal
34239	vassalité
34240	vasselage
34241	vassiveau
34242	vaste
34243	vaticinateur
34244	vaticination
34245	vau
34246	vauchérie
34247	vaudeville
34248	vaudevilliste
34249	vaudois
34250	vaudou
34251	vaurien
34252	vautour
34253	vautrait
34254	vavassal
34255	vavasseur
34256	veau
34257	vecteur
34258	vedettariat
34259	vedette
34260	veille
34261	veilleur
34262	veilleuse
34263	veillée
34264	veinard
34265	veine
34266	veinette
34267	veinule
34268	veinure
34269	velche
34270	veld
34271	velléitaire
34272	velléité
34273	velot
34274	velours
34275	veloutement
34276	veloutier
34277	veloutine
34278	velouté
34279	velte
34280	venaison
34281	venant
34282	vendange
34283	vendangeoir
34284	vendangeron
34285	vendangerot
34286	vendangette
34287	vendangeur
34288	vendangeuse
34289	vendetta
34290	vendeur
34291	vendredi
34292	vendu
34293	vendéen
34294	vendémiaire
34295	venelle
34296	venet
34297	venette
34298	veneur
34299	vengeance
34300	vengeron
34301	vengeur
34302	venimosité
34303	venin
34304	vent
34305	ventage
34306	ventail
34307	ventaille
34308	vente
34309	ventilateur
34310	ventilation
34311	ventileuse
34312	ventis
34313	ventouse
34314	ventre
34315	ventricule
34316	ventriculogramme
34317	ventriculographie
34318	ventriloque
34319	ventriloquie
34320	ventrière
34321	ventrofixation
34322	ventrée
34323	vents
34324	venturi
34325	ventôse
34326	venu
34327	venue
34328	ver
34329	verbalisateur
34330	verbalisation
34331	verbalisme
34332	verbe
34333	verbiage
34334	verbigération
34335	verbomanie
34336	verboquet
34337	verbosité
34338	verdage
34339	verdet
34340	verdeur
34341	verdict
34342	verdier
34343	verdin
34344	verdissage
34345	verdissement
34346	verdoiement
34347	verdunisation
34348	verdure
34349	verge
34350	vergence
34351	vergeoise
34352	verger
34353	vergerette
34354	vergette
34355	vergeture
34356	vergeur
34357	vergeure
34358	verglas
34359	vergne
34360	vergobret
34361	vergogne
34362	vergue
34363	verjus
34364	verlan
34365	vermeil
34366	vermet
34367	vermicelier
34368	vermicelle
34369	vermicellerie
34370	vermicide
34371	vermiculure
34372	vermidien
34373	vermifuge
34374	vermille
34375	vermillon
34376	vermine
34377	vermis
34378	vermisseau
34379	vermoulure
34380	vermout
34381	vermouth
34382	vermée
34383	vernale
34384	vernalisation
34385	vernation
34386	verne
34387	verni
34388	vernier
34389	vernis
34390	vernissage
34391	vernisseur
34392	verrage
34393	verranne
34394	verrat
34395	verre
34396	verrerie
34397	verres
34398	verreur
34399	verrier
34400	verrine
34401	verrière
34402	verroterie
34403	verrou
34404	verrouillage
34405	verrouilleur
34406	verrucosité
34407	verrue
34408	vers
34409	vers-librisme
34410	vers-libriste
34411	versage
34412	versaillais
34413	versant
34414	versatilité
34415	verse
34416	verseau
34417	versement
34418	verset
34419	verseuse
34420	versificateur
34421	versification
34422	version
34423	verso
34424	versoir
34425	verste
34426	vert
34427	vert-de-gris
34428	verte
34429	vertex
34430	vertical
34431	verticale
34432	verticalisme
34433	verticalité
34434	verticille
34435	verticité
34436	vertige
34437	vertigo
34438	vertu
34439	vertugadin
34440	vertèbre
34441	vertébrothérapie
34442	verve
34443	verveine
34444	vervelle
34445	vervet
34446	verveux
34447	vesce
34448	vespa
34449	vespasienne
34450	vespertilio
34451	vespertilion
34452	vespidé
34453	vespéral
34454	vesse
34455	vesse-de-loup
34456	vessie
34457	vessigon
34458	vestale
34459	veste
34460	vestiaire
34461	vestibule
34462	vestige
34463	veston
34464	veto
34465	veuf
34466	veuglaire
34467	veulerie
34468	veuvage
34469	veuve
34470	vexateur
34471	vexation
34472	vexillaire
34473	vexille
34474	vexillologie
34475	vexillologue
34476	viabilisation
34477	viabilité
34478	viaduc
34479	viager
34480	viande
34481	viatique
34482	vibice
34483	vibord
34484	vibrage
34485	vibrante
34486	vibraphone
34487	vibraphoniste
34488	vibrateur
34489	vibration
34490	vibrato
34491	vibreur
34492	vibrion
34493	vibrisse
34494	vibroculteur
34495	vibrographe
34496	vibromasseur
34497	vibromouleuse
34498	vibropondeuse
34499	vibrée
34500	vicaire
34501	vicariance
34502	vicariat
34503	vice
34504	vice-amiral
34505	vice-chancelier
34506	vice-consul
34507	vice-légat
34508	vice-légation
34509	vice-présidence
34510	vice-président
34511	vice-recteur
34512	vice-reine
34513	vice-roi
34514	vice-royauté
34515	vice-versa
34516	vicelard
34517	vicennales
34518	vichy
34519	vichysme
34520	vichyssois
34521	viciation
34522	vicieux
34523	vicinalité
34524	vicinité
34525	vicissitude
34526	vicissitudes
34527	viciées
34528	vicomte
34529	victimaire
34530	victime
34531	victimologie
34532	victoire
34533	victoria
34534	victuaille
34535	victuailles
34536	vidage
34537	vidame
34538	vidamie
34539	vidange
34540	vidangeur
34541	vide
34542	vide-bouteille
34543	vide-cave
34544	vide-gousset
34545	vide-ordures
34546	vide-poches
34547	vide-pomme
34548	videlle
34549	videur
34550	vidicon
34551	vidimus
34552	vidoir
34553	vidrecome
34554	viduité
34555	vidure
34556	vidéo
34557	vidéocassette
34558	vidéoclip
34559	vidéoconférence
34560	vidéodisque
34561	vidéofréquence
34562	vidéographie
34563	vidéophone
34564	vidéophonie
34565	vidéotex
34566	vidéothèque
34567	vie
34568	vieillard
34569	vieille
34570	vieillerie
34571	vieillesse
34572	vieillissement
34573	vielle
34574	vielleur
34575	vielleux
34576	viennois
34577	vierge
34578	vietnamien
34579	vieux
34580	vif-argent
34581	vigie
34582	vigilance
34583	vigile
34584	vigne
34585	vigneau
34586	vignette
34587	vignettiste
34588	vigneture
34589	vignoble
34590	vignon
34591	vignot
34592	vigogne
34593	viguerie
34594	vigueur
34595	viguier
34596	vihara
34597	viking
34598	vilain
34599	vilayet
34600	vilebrequin
34601	vilenie
34602	villa
34603	village
34604	villageois
34605	villanelle
34606	ville
34607	ville-champignon
34608	ville-dortoir
34609	villosité
34610	villégiateur
34611	villégiature
34612	vin
34613	vina
34614	vinage
34615	vinaigre
34616	vinaigrerie
34617	vinaigrette
34618	vinaigrier
34619	vinasse
34620	vinblastine
34621	vincamine
34622	vincennite
34623	vincristine
34624	vindicatif
34625	vindicte
34626	vinette
34627	vingt
34628	vingtaine
34629	vingtième
34630	viniculture
34631	vinificateur
34632	vinification
34633	vinosité
34634	vinylacétylène
34635	vinyle
34636	vinylite
34637	vinée
34638	vioc
34639	viol
34640	violacée
34641	violateur
34642	violation
34643	viole
34644	violence
34645	violences
34646	violent
34647	violet
34648	violette
34649	violeur
34650	violier
34651	violine
34652	violiste
34653	violon
34654	violoncelle
34655	violoncelliste
34656	violone
34657	violoneux
34658	violoniste
34659	vioque
34660	viorne
34661	vipère
34662	vipéreau
34663	vipériau
34664	vipéridé
34665	vipérine
34666	virage
34667	virago
34668	vire
34669	virelai
34670	virement
34671	vires
34672	virescence
34673	vireton
34674	vireur
34675	virevolte
34676	virevoltée
34677	virga
34678	virginale
34679	virgine
34680	virginie
34681	virginité
34682	virgulaire
34683	virgule
34684	virilisation
34685	virilisme
34686	virilité
34687	virion
34688	virolage
34689	virole
34690	virolier
34691	virologie
34692	virologiste
34693	virologue
34694	virose
34695	virostatique
34696	virtualité
34697	virtuose
34698	virtuosité
34699	virulence
34700	virure
34701	virus
34702	virée
34703	virémie
34704	vis
34705	visa
34706	visage
34707	visagisme
34708	visagiste
34709	viscache
34710	viscose
34711	viscosimètre
34712	viscosité
34713	viscère
34714	viseur
34715	visibilité
34716	visible
34717	vision
34718	visionnaire
34719	visionneuse
34720	visiophone
34721	visitandine
34722	visitation
34723	visite
34724	visiteur
34725	visiteuse
34726	visière
34727	visnage
34728	vison
34729	visonnière
34730	vissage
34731	visserie
34732	visseuse
34733	visualisation
34734	visuel
34735	visé
34736	visée
34737	vit
34738	vitalisme
34739	vitaliste
34740	vitalité
34741	vitamine
34742	vitaminothérapie
34743	vitellus
34744	vitelotte
34745	vitesse
34746	viticulteur
34747	viticulture
34748	vitiligo
34749	vitrage
34750	vitrail
34751	vitre
34752	vitrerie
34753	vitrier
34754	vitrification
34755	vitrine
34756	vitriol
34757	vitriolage
34758	vitrioleur
34759	vitriolé
34760	vitrière
34761	vitrocéramique
34762	vitré
34763	vitrée
34764	vitupérateur
34765	vitupération
34766	vivacité
34767	vivandier
34768	vivant
34769	vivants
34770	vivarium
34771	vivat
34772	vivats
34773	vive
34774	viverridé
34775	viveur
34776	vivier
34777	vivification
34778	vivipare
34779	viviparité
34780	vivisection
34781	vivoir
34782	vivre
34783	vivres
34784	vizir
34785	vizirat
34786	vièle
34787	vocable
34788	vocabulaire
34789	vocalisateur
34790	vocalisation
34791	vocalise
34792	vocalisme
34793	vocatif
34794	vocation
34795	vociférateur
34796	vocifération
34797	vodka
34798	voeu
34799	vogoule
34800	vogue
34801	voie
34802	voies
34803	voilage
34804	voile
34805	voilement
34806	voilerie
34807	voilette
34808	voilier
34809	voilure
34810	voirie
34811	voisement
34812	voisin
34813	voisinage
34814	voisins
34815	voisinée
34816	voiturage
34817	voiture
34818	voiturette
34819	voiturier
34820	voiturin
34821	voiturée
34822	voix
34823	vol
34824	vol-au-vent
34825	volaille
34826	volailler
34827	volailleur
34828	volant
34829	volapük
34830	volatile
34831	volatilisation
34832	volatilité
34833	volcan
34834	volcanisme
34835	volcanologie
34836	volcanologue
34837	vole
34838	volerie
34839	volet
34840	volettement
34841	voleur
34842	volige
34843	voligeage
34844	volis
34845	volition
34846	volière
34847	volley
34848	volley-ball
34849	volleyeur
34850	volontaire
34851	volontariat
34852	volontarisme
34853	volonté
34854	volt
34855	voltage
34856	voltaire
34857	voltairianisme
34858	voltairien
34859	voltampère
34860	voltamètre
34861	voltaïsation
34862	volte
34863	volte-face
34864	voltige
34865	voltigement
34866	voltigeur
34867	voltmètre
34868	volubilis
34869	volubilité
34870	volucelle
34871	volucompteur
34872	volume
34873	volumétrie
34874	voluptueux
34875	volupté
34876	volute
34877	volvaire
34878	volve
34879	volvocale
34880	volvox
34881	volvulus
34882	volé
34883	volée
34884	vomer
34885	vomi
34886	vomique
34887	vomiquier
34888	vomissement
34889	vomissure
34890	vomitif
34891	vomitoire
34892	voracité
34893	vortex
34894	vorticelle
34895	vosgien
34896	votant
34897	votation
34898	vote
34899	voucher
34900	vouge
34901	vouivre
34902	vouloir
34903	vousseau
34904	voussoiement
34905	voussoir
34906	voussure
34907	vouvoiement
34908	vouvray
34909	voué
34910	voyage
34911	voyageur
34912	voyance
34913	voyant
34914	voyelle
34915	voyeur
34916	voyeurisme
34917	voyou
34918	voyoucratie
34919	voyoute
34920	voïvodat
34921	voïvode
34922	voïvodie
34923	voïévodie
34924	voûtain
34925	voûte
34926	vrac
34927	vrai
34928	vraisemblable
34929	vraisemblance
34930	vraquier
34931	vreneli
34932	vrillage
34933	vrille
34934	vrillette
34935	vrillon
34936	vrillée
34937	vrombissement
34938	vue
34939	vulcain
34940	vulcanales
34941	vulcanisant
34942	vulcanisation
34943	vulcanologie
34944	vulcanologue
34945	vulgaire
34946	vulgarisateur
34947	vulgarisation
34948	vulgarisme
34949	vulgarité
34950	vulgate
34951	vulnérabilité
34952	vulnéraire
34953	vulpin
34954	vulvaire
34955	vulve
34956	vécu
34957	vécés
34958	véda
34959	védique
34960	védisme
34961	végétal
34962	végétalisme
34963	végétarien
34964	végétarisme
34965	végétation
34966	végétations
34967	véhicule
34968	véhémence
34969	vélar
34970	vélie
34971	vélin
34972	véliplanchiste
34973	vélite
34974	vélivole
34975	vélo
34976	vélocipède
34977	vélociste
34978	vélocité
34979	vélodrome
34980	vélomoteur
34981	véloski
34982	vélum
34983	vénalité
34984	vénerie
34985	vénitien
34986	vénitienne
34987	vénus
34988	vénusien
34989	vénusté
34990	vénérable
34991	vénération
34992	vénéricarde
34993	vénérien
34994	vénérologie
34995	vénéréologie
34996	véracité
34997	véraison
34998	véranda
34999	vératre
35000	vératrine
35001	véridicité
35002	vérifiabilité
35003	vérificateur
35004	vérification
35005	vérificatrice
35006	vérifieur
35007	vérin
35008	vérine
35009	vérisme
35010	vériste
35011	vérité
35012	vérole
35013	vérolé
35014	véronal
35015	véronique
35016	vérétille
35017	vésanie
35018	vésicant
35019	vésication
35020	vésicatoire
35021	vésicule
35022	vésiculectomie
35023	vésiculographie
35024	vétillard
35025	vétille
35026	vétilleur
35027	vétiver
35028	vétusté
35029	vétyver
35030	vétéran
35031	vétérance
35032	vétérinaire
35033	vêlage
35034	vêlement
35035	vêpres
35036	vêtement
35037	vêture
35038	vôtre
35039	vôtres
35040	w
35041	wading
35042	wagage
35043	wagnérien
35044	wagnérisme
35045	wagon
35046	wagon-bar
35047	wagon-citerne
35048	wagon-foudre
35049	wagon-lit
35050	wagon-poste
35051	wagon-restaurant
35052	wagon-réservoir
35053	wagon-salon
35054	wagon-tombereau
35055	wagon-trémie
35056	wagon-vanne
35057	wagonnet
35058	wagonnier
35059	wagonnée
35060	wahhabisme
35061	wahhabite
35062	walk
35063	walk-over
35064	walkie
35065	walkie-talkie
35066	walkman
35067	walkyrie
35068	wallaby
35069	wallon
35070	wallonisme
35071	wapiti
35072	wargame
35073	warrant
35074	warrantage
35075	washingtonia
35076	wassingue
35077	water-ballast
35078	water-closet
35079	water-closets
35080	water-polo
35081	watergang
35082	wateringue
35083	waterproof
35084	waters
35085	watt
35086	watt-heure
35087	wattheure
35088	wattman
35089	wattmètre
35090	weber
35091	week-end
35092	wehnelt
35093	welche
35094	wellingtonia
35095	weltanschauung
35096	welter
35097	wergeld
35098	western
35099	wharf
35100	whipcord
35101	whippet
35102	whisky
35103	whist
35104	white-spirit
35105	wigwam
35106	wilaya
35107	williams
35108	winch
35109	winchester
35110	window
35111	windsurf
35112	wintergreen
35113	wishbone
35114	wisigoth
35115	witloof
35116	wolfram
35117	wombat
35118	won
35119	woofer
35120	woogie
35121	wu
35122	wurtembergeois
35123	wyandotte
35124	würm
35125	xanthie
35126	xanthine
35127	xanthoderme
